"selection1_name","selection1_url","selection1_Price","selection1_Price_url"
"POCO M7 Plus 5G (Chrome Silver, 128 GB)","https://www.flipkart.com/poco-m7-plus-5g-chrome-silver-128-gb/p/itm2fbc82f08965c?pid=MOBHETX6TDHCH3VV&lid=LSTMOBHETX6TDHCH3VVZCHZS8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHETX6TDHCH3VV.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹16,999","https://www.flipkart.com/poco-m7-plus-5g-chrome-silver-128-gb/p/itm2fbc82f08965c?pid=MOBHETX6TDHCH3VV&lid=LSTMOBHETX6TDHCH3VVZCHZS8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHETX6TDHCH3VV.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"IQOO Z11x 5G (Prismatic Green, 128 GB)","https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/p/itm8157cfb5645d4?pid=MOBHHHBTCWXSUNG5&lid=LSTMOBHHHBTCWXSUNG53FUGZW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHHHBTCWXSUNG5.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹21,900","https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/p/itm8157cfb5645d4?pid=MOBHHHBTCWXSUNG5&lid=LSTMOBHHHBTCWXSUNG53FUGZW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHHHBTCWXSUNG5.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)","https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-128-gb/p/itmea2471033901a?pid=MOBHJ7TXN7CGKUYZ&lid=LSTMOBHJ7TXN7CGKUYZGAEDHA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHJ7TXN7CGKUYZ.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹26,999","https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-128-gb/p/itmea2471033901a?pid=MOBHJ7TXN7CGKUYZ&lid=LSTMOBHJ7TXN7CGKUYZGAEDHA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHJ7TXN7CGKUYZ.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Samsung Galaxy M07 (Black, 64 GB)","https://www.flipkart.com/samsung-galaxy-m07-black-64-gb/p/itm0b84fbcd25ac9?pid=MOBHGWKEV2HYWMQP&lid=LSTMOBHGWKEV2HYWMQPYQYBDG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHGWKEV2HYWMQP.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹9,581","https://www.flipkart.com/samsung-galaxy-m07-black-64-gb/p/itm0b84fbcd25ac9?pid=MOBHGWKEV2HYWMQP&lid=LSTMOBHGWKEV2HYWMQPYQYBDG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHGWKEV2HYWMQP.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Nokia 130 Music Dual Sim with Music Player, Dedicated Music Buttons","https://www.flipkart.com/nokia-130-music-dual-sim-player-dedicated-buttons/p/itm221dea7e0ca49?pid=MOBGSFECGGXAPF5B&lid=LSTMOBGSFECGGXAPF5BGPRPZS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGSFECGGXAPF5B.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹1,994","https://www.flipkart.com/nokia-130-music-dual-sim-player-dedicated-buttons/p/itm221dea7e0ca49?pid=MOBGSFECGGXAPF5B&lid=LSTMOBGSFECGGXAPF5BGPRPZS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGSFECGGXAPF5B.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"realme Narzo 90x 5G (Maroon Red, 128 GB)","https://www.flipkart.com/realme-narzo-90x-5g-maroon-red-128-gb/p/itma63c5c5ce781a?pid=MOBHKZZY3EHDY8FN&lid=LSTMOBHKZZY3EHDY8FNAOECXA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHKZZY3EHDY8FN.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹16,649","https://www.flipkart.com/realme-narzo-90x-5g-maroon-red-128-gb/p/itma63c5c5ce781a?pid=MOBHKZZY3EHDY8FN&lid=LSTMOBHKZZY3EHDY8FNAOECXA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHKZZY3EHDY8FN.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Ai+ Pulse 2 (Pink, 128 GB)","https://www.flipkart.com/ai-pulse-2-pink-128-gb/p/itmb008cccbf54ee?pid=MOBHKHPYRZEZJ7AY&lid=LSTMOBHKHPYRZEZJ7AYHXPDFB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHKHPYRZEZJ7AY.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹9,999","https://www.flipkart.com/ai-pulse-2-pink-128-gb/p/itmb008cccbf54ee?pid=MOBHKHPYRZEZJ7AY&lid=LSTMOBHKHPYRZEZJ7AYHXPDFB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHKHPYRZEZJ7AY.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Samsung M36 5G (Velvet Black / Black, 128 GB)","https://www.flipkart.com/samsung-m36-5g-velvet-black-black-128-gb/p/itm1e7be51802033?pid=MOBHEYY2FCCGHYEM&lid=LSTMOBHEYY2FCCGHYEMSWFT3J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHEYY2FCCGHYEM.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹17,448","https://www.flipkart.com/samsung-m36-5g-velvet-black-black-128-gb/p/itm1e7be51802033?pid=MOBHEYY2FCCGHYEM&lid=LSTMOBHEYY2FCCGHYEMSWFT3J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHEYY2FCCGHYEM.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Nokia All-New 105 Single Sim Keypad Phone with Built-in UPI Payments","https://www.flipkart.com/nokia-all-new-105-single-sim-keypad-phone-built-in-upi-payments/p/itme2299749c4a1c?pid=MOBGQFVG9WPRN3TH&lid=LSTMOBGQFVG9WPRN3THQXALSS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGQFVG9WPRN3TH.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹1,349","https://www.flipkart.com/nokia-all-new-105-single-sim-keypad-phone-built-in-upi-payments/p/itme2299749c4a1c?pid=MOBGQFVG9WPRN3TH&lid=LSTMOBGQFVG9WPRN3THQXALSS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGQFVG9WPRN3TH.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 128 GB)","https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-amazonite-128-gb/p/itm0ba5c1f57331a?pid=MOBHHD2KXMH9NCYG&lid=LSTMOBHHD2KXMH9NCYGOY7CC7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHHD2KXMH9NCYG.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹22,999","https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-amazonite-128-gb/p/itm0ba5c1f57331a?pid=MOBHHD2KXMH9NCYG&lid=LSTMOBHHD2KXMH9NCYGOY7CC7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHHD2KXMH9NCYG.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Micromax X778","https://www.flipkart.com/micromax-x778/p/itm372cb161da595?pid=MOBG6XZB4WJJ6MRJ&lid=LSTMOBG6XZB4WJJ6MRJRXTLJF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_67&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBG6XZB4WJJ6MRJ.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹1,342","https://www.flipkart.com/micromax-x778/p/itm372cb161da595?pid=MOBG6XZB4WJJ6MRJ&lid=LSTMOBG6XZB4WJJ6MRJRXTLJF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_67&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBG6XZB4WJJ6MRJ.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Samsung Galaxy A07 LTE (Green, 64 GB)","https://www.flipkart.com/samsung-galaxy-a07-lte-green-64-gb/p/itmf5c04712debfa?pid=MOBHG82Z2HGBWNCP&lid=LSTMOBHG82Z2HGBWNCP8GPTHW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHG82Z2HGBWNCP.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹9,918","https://www.flipkart.com/samsung-galaxy-a07-lte-green-64-gb/p/itmf5c04712debfa?pid=MOBHG82Z2HGBWNCP&lid=LSTMOBHG82Z2HGBWNCP8GPTHW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHG82Z2HGBWNCP.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"POCO C75 5G (Aqua Bliss, 128 GB)","https://www.flipkart.com/poco-c75-5g-aqua-bliss-128-gb/p/itmc8ac71aacc115?pid=MOBHBC3WFGTCNDD7&lid=LSTMOBHBC3WFGTCNDD7MLABCF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHBC3WFGTCNDD7.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹11,499","https://www.flipkart.com/poco-c75-5g-aqua-bliss-128-gb/p/itmc8ac71aacc115?pid=MOBHBC3WFGTCNDD7&lid=LSTMOBHBC3WFGTCNDD7MLABCF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHBC3WFGTCNDD7.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Nokia 130 Music Dual Sim with Music Player, Dedicated Music Buttons","https://www.flipkart.com/nokia-130-music-dual-sim-player-dedicated-buttons/p/itm221dea7e0ca49?pid=MOBGSFEC2SSXVUNB&lid=LSTMOBGSFEC2SSXVUNBZ2JUSL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGSFEC2SSXVUNB.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹1,994","https://www.flipkart.com/nokia-130-music-dual-sim-player-dedicated-buttons/p/itm221dea7e0ca49?pid=MOBGSFEC2SSXVUNB&lid=LSTMOBGSFEC2SSXVUNBZ2JUSL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGSFEC2SSXVUNB.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"POCO M7 5G (Satin Black, 128 GB)","https://www.flipkart.com/poco-m7-5g-satin-black-128-gb/p/itmfcda6248f1fdd?pid=MOBH9HFJYGH7VTMD&lid=LSTMOBH9HFJYGH7VTMDVLSKLL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH9HFJYGH7VTMD.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹13,499","https://www.flipkart.com/poco-m7-5g-satin-black-128-gb/p/itmfcda6248f1fdd?pid=MOBH9HFJYGH7VTMD&lid=LSTMOBH9HFJYGH7VTMDVLSKLL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH9HFJYGH7VTMD.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Samsung M06 5G (Sage Green, 128 GB)","https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRGJXU90&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹12,155","https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRGJXU90&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"realme P4 Lite 5G (Mosaic Blue, 64 GB)","https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHHFBUHTZG3GTN&lid=LSTMOBHHFBUHTZG3GTN6CU6Z3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHHFBUHTZG3GTN.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹13,499","https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHHFBUHTZG3GTN&lid=LSTMOBHHFBUHTZG3GTN6CU6Z3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHHFBUHTZG3GTN.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)","https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itm9acd4c5748761?pid=MOBH9AS4DSSQECZM&lid=LSTMOBH9AS4DSSQECZMNC3LC0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBH9AS4DSSQECZM.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹14,999","https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itm9acd4c5748761?pid=MOBH9AS4DSSQECZM&lid=LSTMOBH9AS4DSSQECZMNC3LC0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBH9AS4DSSQECZM.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
"POCO C85 5G (Power Black, 128 GB)","https://www.flipkart.com/poco-c85-5g-power-black-128-gb/p/itm1f62dee4df0ad?pid=MOBHHWYSM9YV9QZ9&lid=LSTMOBHHWYSM9YV9QZ9YCEKVL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHHWYSM9YV9QZ9.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹13,999","https://www.flipkart.com/poco-c85-5g-power-black-128-gb/p/itm1f62dee4df0ad?pid=MOBHHWYSM9YV9QZ9&lid=LSTMOBHHWYSM9YV9QZ9YCEKVL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHHWYSM9YV9QZ9.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
"Ai+ Pulse 1 (Sparkle Red, 128 GB)","https://www.flipkart.com/ai-pulse-1-sparkle-red-128-gb/p/itm07e17f4df962c?pid=MOBHFG2DZMBHECNY&lid=LSTMOBHFG2DZMBHECNYM58VHB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHFG2DZMBHECNY.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹9,999","https://www.flipkart.com/ai-pulse-1-sparkle-red-128-gb/p/itm07e17f4df962c?pid=MOBHFG2DZMBHECNY&lid=LSTMOBHFG2DZMBHECNYM58VHB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHFG2DZMBHECNY.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
"MOTOROLA G96 5G (Pantone Cattleya Orchid, 128 GB)","https://www.flipkart.com/motorola-g96-5g-pantone-cattleya-orchid-128-gb/p/itm1a71d1ad992ec?pid=MOBHB3SZZWVEZ5ZD&lid=LSTMOBHB3SZZWVEZ5ZDXVUUEN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHB3SZZWVEZ5ZD.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹20,999","https://www.flipkart.com/motorola-g96-5g-pantone-cattleya-orchid-128-gb/p/itm1a71d1ad992ec?pid=MOBHB3SZZWVEZ5ZD&lid=LSTMOBHB3SZZWVEZ5ZDXVUUEN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHB3SZZWVEZ5ZD.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
"vivo T5 Pro 5G (Cosmic Black, 128 GB)","https://www.flipkart.com/vivo-t5-pro-5g-cosmic-black-128-gb/p/itma21e2e09d4493?pid=MOBHM4FZPA8A7KVS&lid=LSTMOBHM4FZPA8A7KVSB3VDWD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHM4FZPA8A7KVS.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹29,999","https://www.flipkart.com/vivo-t5-pro-5g-cosmic-black-128-gb/p/itma21e2e09d4493?pid=MOBHM4FZPA8A7KVS&lid=LSTMOBHM4FZPA8A7KVSB3VDWD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHM4FZPA8A7KVS.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
"HOTLINE TIGER","https://www.flipkart.com/hotline-tiger/p/itm80299e38ac1bd?pid=MOBHHWAA9DJGPNFS&lid=LSTMOBHHWAA9DJGPNFSSNG8TR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHHWAA9DJGPNFS.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹599","https://www.flipkart.com/hotline-tiger/p/itm80299e38ac1bd?pid=MOBHHWAA9DJGPNFS&lid=LSTMOBHHWAA9DJGPNFSSNG8TR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBHHWAA9DJGPNFS.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
"Nokia All-New 105 Single Sim Keypad Phone with Built-in UPI Payments","https://www.flipkart.com/nokia-all-new-105-single-sim-keypad-phone-built-in-upi-payments/p/itm409e24014f9d2?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYT24X1DA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBGQFVGYU2F5CYT.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true","₹1,349","https://www.flipkart.com/nokia-all-new-105-single-sim-keypad-phone-built-in-upi-payments/p/itm409e24014f9d2?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYT24X1DA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=43404e50-25b7-4373-9f2d-0bc78dda3de4.MOBGQFVGYU2F5CYT.SEARCH&ppt=None&ppn=None&ssid=oqvx9hv6bk0000001777620099812&qH=eb4af0bf07c16429&ov_redirect=true"
